<BEGIN>;;;;;;;;;;;;;;;
<GENERAL INFORMATION>;;;;;;;;;;;;;;;
Power basis (MVA);100;;;;;;;;;;;;;;
</GENERAL INFORMATION>;;;;;;;;;;;;;;;
<BUSES>;;;;;;;;;;;;;;;
ID;Name;Subsystem market - Name;Subsystem market - ID;Bus type;Base voltage (kV);Minimum voltage magnitude (pu 100-MVA and base voltage);Maximum voltage magnitude (pu 100-MVA and base voltage);Minimum injection of reactive power (MVar);Maximum injection of reactive power (MVar);Area;;;;;
1302;944;Bus944;1006;Bus1006;350;385;2.443378371;0;0;0;0;0;0;0;0
1303;967;Bus967;944;Bus944;285;313.5;0.014209353;0;0;0;0;0;0;0;0
1304;942;Bus942;944;Bus944;285;313.5;0.809703946;0;0;0;0;0;0;0;0
1305;1640;Bus1640;1335;Bus1335;225;247.5;4.043879326;0;0;0;0;0;0;0;0
1306;952;Bus952;1640;Bus1640;225;247.5;2.325005551;0;0;0;0;0;0;0;0
1307;1539;Bus1539;952;Bus952;225;247.5;1.070170548;0;0;0;0;0;0;0;0
1308;1594;Bus1594;1539;Bus1539;225;247.5;0.066291217;0;0;0;0;0;0;0;0
1309;951;Bus951;952;Bus952;187;205.7;0.208327452;0;0;0;0;0;0;0;0
1310;1537;Bus1537;1539;Bus1539;350;385;0.028418707;0;0;0;0;0;0;0;0
1311;1482;Bus1482;1067;Bus1067;285;313.5;0.378839697;0;0;0;0;0;0;0;0
1312;1756;Bus1756;1363;Bus1363;285;313.5;2.580659147;0;0;0;0;0;0;0;0
1313;1868;Bus1868;921;Bus921;300;330;1.439499077;0;0;0;0;0;0;0;0
1314;1891;Bus1891;1868;Bus1868;350;385;1.197997475;0;0;0;0;0;0;0;0
1315;1912;Bus1912;1868;Bus1868;350;385;0.018964903;0;0;0;0;0;0;0;0
1316;865;Bus865;1912;Bus1912;285;313.5;0.056837413;0;0;0;0;0;0;0;0
1317;1910;Bus1910;1912;Bus1912;350;385;0.78128528;0;0;0;0;0;0;0;0
1318;856;Bus856;1115;Bus1115;350;385;2.485949414;0;0;0;0;0;0;0;0
1319;1587;Bus1587;1287;Bus1287;350;385;3.665038901;0;0;0;0;0;0;0;0
1320;1433;Bus1433;1545;Bus1545;300;330;0.989670022;0;0;0;0;0;0;0;0
1321;1433;Bus1433;1194;Bus1194;300;330;0.800250126;0;0;0;0;0;0;0;0
1322;1195;Bus1195;921;Bus921;350;385;0.984914459;0;0;0;0;0;0;0;0
1323;1850;Bus1850;1432;Bus1432;300;330;1.946165558;0;0;0;0;0;0;0;0
1324;1200;Bus1200;1432;Bus1432;300;330;2.523879051;0;0;0;0;0;0;0;0
1325;1585;Bus1585;1200;Bus1200;300;330;0.771831426;0;0;0;0;0;0;0;0
1326;1200;Bus1200;1198;Bus1198;300;330;0.11837308;0;0;0;0;0;0;0;0
1327;1433;Bus1433;1186;Bus1186;300;330;2.590170304;0;0;0;0;0;0;0;0
1328;1515;Bus1515;1170;Bus1170;285;313.5;0.142036238;0;0;0;0;0;0;0;0
1329;1099;Bus1099;1515;Bus1515;300;330;0.222536805;0;0;0;0;0;0;0;0
1330;1185;Bus1185;1099;Bus1099;300;330;0.610830302;0;0;0;0;0;0;0;0
1331;1515;Bus1515;1513;Bus1513;285;313.5;0.047326314;0;0;0;0;0;0;0;0
1332;1099;Bus1099;1097;Bus1097;225;247.5;0.279374223;0;0;0;0;0;0;0;0
1333;1406;Bus1406;1630;Bus1630;285;313.5;1.647826517;0;0;0;0;0;0;0;0
1334;1451;Bus1451;1406;Bus1406;350;385;0.909169428;0;0;0;0;0;0;0;0
1335;1404;Bus1404;1406;Bus1406;225;247.5;0.217838555;0;0;0;0;0;0;0;0
1336;1083;Bus1083;1629;Bus1629;285;313.5;0.146791788;0;0;0;0;0;0;0;0
1337;868;Bus868;1083;Bus1083;350;385;1.463162257;0;0;0;0;0;0;0;0
1338;1081;Bus1081;1083;Bus1083;285;313.5;0.03787251;0;0;0;0;0;0;0;0
1339;1415;Bus1415;1630;Bus1630;300;330;1.396871037;0;0;0;0;0;0;0;0
1340;1414;Bus1414;1629;Bus1629;300;330;1.453708541;0;0;0;0;0;0;0;0
1341;1631;Bus1631;1761;Bus1761;285;313.5;2.519123295;0;0;0;0;0;0;0;0
1342;1670;Bus1670;1718;Bus1718;285;313.5;1.827792684;0;0;0;0;0;0;0;0
1343;1190;Bus1190;1232;Bus1232;350;385;0.681877071;0;0;0;0;0;0;0;0
1344;1378;Bus1378;1477;Bus1477;285;313.5;0.378839697;0;0;0;0;0;0;0;0
1345;1809;Bus1809;1794;Bus1794;285;313.5;1.761501504;0;0;0;0;0;0;0;0
1346;1436;Bus1436;1619;Bus1619;285;313.5;0.175210494;0;0;0;0;0;0;0;0
1347;1641;Bus1641;1436;Bus1436;285;313.5;1.055961191;0;0;0;0;0;0;0;0
1348;1434;Bus1434;1436;Bus1436;285;313.5;0.137337983;0;0;0;0;0;0;0;0
1349;1836;Bus1836;1640;Bus1640;285;313.5;2.088201889;0;0;0;0;0;0;0;0
1350;1143;Bus1143;947;Bus947;285;313.5;0.762377639;0;0;0;0;0;0;0;0
1351;1736;Bus1736;1283;Bus1283;350;385;0.913867696;0;0;0;0;0;0;0;0
1352;1876;Bus1876;1475;Bus1475;285;313.5;0.838122646;0;0;0;0;0;0;0;0
1353;995;Bus995;1876;Bus1876;285;313.5;0.350420982;0;0;0;0;0;0;0;0
1354;1874;Bus1874;1876;Bus1876;285;313.5;0.009453804;0;0;0;0;0;0;0;0
1355;995;Bus995;1612;Bus1612;285;313.5;0.236746163;0;0;0;0;0;0;0;0
1356;1435;Bus1435;1619;Bus1619;285;313.5;0.265164865;0;0;0;0;0;0;0;0
1357;940;Bus940;1369;Bus1369;285;313.5;1.259590364;0;0;0;0;0;0;0;0
1358;1084;Bus1084;1418;Bus1418;300;330;1.18378807;0;0;0;0;0;0;0;0
1359;1630;Bus1630;1084;Bus1084;285;313.5;0.08525612;0;0;0;0;0;0;0;0
1360;1084;Bus1084;1082;Bus1082;142;156.2;0.16575669;0;0;0;0;0;0;0;0
1361;1136;Bus1136;975;Bus975;142;156.2;0.303037374;0;0;0;0;0;0;0;0
1362;1837;Bus1837;1323;Bus1323;350;385;2.353366997;0;0;0;0;0;0;0;0
1363;1565;Bus1565;1737;Bus1737;285;313.5;0.696086435;0;0;0;0;0;0;0;0
1364;1407;Bus1407;1565;Bus1565;350;385;1.240625523;0;0;0;0;0;0;0;0
1365;869;Bus869;1407;Bus1407;285;313.5;0.828668826;0;0;0;0;0;0;0;0
1366;1565;Bus1565;1563;Bus1563;225;247.5;0.146791788;0;0;0;0;0;0;0;0
1367;1405;Bus1405;1407;Bus1407;225;247.5;0.217838555;0;0;0;0;0;0;0;0
1368;1736;Bus1736;1145;Bus1145;285;313.5;0.81915774;0;0;0;0;0;0;0;0
1369;1232;Bus1232;1827;Bus1827;350;385;0.615585846;0;0;0;0;0;0;0;0
1370;1232;Bus1232;1034;Bus1034;285;313.5;0.255711064;0;0;0;0;0;0;0;0
1371;1478;Bus1478;1005;Bus1005;350;385;0.41671221;0;0;0;0;0;0;0;0
1372;1837;Bus1837;1471;Bus1471;350;385;0.662912153;0;0;0;0;0;0;0;0
1373;1620;Bus1620;1838;Bus1838;285;313.5;3.25308197;0;0;0;0;0;0;0;0
1374;1100;Bus1100;980;Bus980;350;385;0.16575669;0;0;0;0;0;0;0;0
1375;1516;Bus1516;1100;Bus1100;350;385;0.255711064;0;0;0;0;0;0;0;0
1376;1838;Bus1838;1516;Bus1516;350;385;0.767075876;0;0;0;0;0;0;0;0
1377;1100;Bus1100;1098;Bus1098;350;385;0.222536805;0;0;0;0;0;0;0;0
1378;1514;Bus1514;1516;Bus1516;285;313.5;0.047326314;0;0;0;0;0;0;0;0
1379;1196;Bus1196;920;Bus920;350;385;0.478247876;0;0;0;0;0;0;0;0
1380;1909;Bus1909;1196;Bus1196;350;385;0.435619813;0;0;0;0;0;0;0;0
1381;1906;Bus1906;1909;Bus1909;350;385;0.009453804;0;0;0;0;0;0;0;0
1382;1194;Bus1194;1196;Bus1196;350;385;0.553992895;0;0;0;0;0;0;0;0
1383;1908;Bus1908;1909;Bus1909;350;385;0.047326314;0;0;0;0;0;0;0;0
1384;1252;Bus1252;1114;Bus1114;350;385;0.194118101;0;0;0;0;0;0;0;0
1385;1834;Bus1834;1252;Bus1252;350;385;0.795494573;0;0;0;0;0;0;0;0
1386;1252;Bus1252;1250;Bus1250;225;247.5;0.08525612;0;0;0;0;0;0;0;0
1387;924;Bus924;1114;Bus1114;350;385;0.194118101;0;0;0;0;0;0;0;0
1388;1883;Bus1883;924;Bus924;285;313.5;0.681877071;0;0;0;0;0;0;0;0
1389;922;Bus922;924;Bus924;285;313.5;0.108919276;0;0;0;0;0;0;0;0
1390;1271;Bus1271;1114;Bus1114;300;330;1.448953023;0;0;0;0;0;0;0;0
1391;1717;Bus1717;1271;Bus1271;300;330;0.833367085;0;0;0;0;0;0;0;0
1392;1271;Bus1271;1268;Bus1268;225;247.5;0.535085274;0;0;0;0;0;0;0;0
1393;1318;Bus1318;1114;Bus1114;300;330;2.272866228;0;0;0;0;0;0;0;0
1394;1718;Bus1718;1318;Bus1318;350;385;0.014209353;0;0;0;0;0;0;0;0
1395;1317;Bus1317;1318;Bus1318;350;385;0.023663157;0;0;0;0;0;0;0;0
1396;1362;Bus1362;1288;Bus1288;350;385;0.08525612;0;0;0;0;0;0;0;0
1397;1362;Bus1362;1288;Bus1288;350;385;0.08525612;0;0;0;0;0;0;0;0
1398;1140;Bus1140;1113;Bus1113;285;313.5;2.192422811;0;0;0;0;0;0;0;0
1399;1362;Bus1362;1140;Bus1140;285;313.5;0.194118101;0;0;0;0;0;0;0;0
1400;1138;Bus1138;1140;Bus1140;285;313.5;0.07574502;0;0;0;0;0;0;0;0
1401;1652;Bus1652;1115;Bus1115;285;313.5;1.54366297;0;0;0;0;0;0;0;0
1402;1141;Bus1141;1652;Bus1652;350;385;0.691330863;0;0;0;0;0;0;0;0
1403;1363;Bus1363;1141;Bus1141;285;313.5;0.146791788;0;0;0;0;0;0;0;0
1404;1651;Bus1651;1652;Bus1652;350;385;0.364630346;0;0;0;0;0;0;0;0
1405;1137;Bus1137;1141;Bus1141;285;313.5;0.07574502;0;0;0;0;0;0;0;0
1406;1033;Bus1033;1873;Bus1873;210;231;0.279374223;0;0;0;0;0;0;0;0
1407;1419;Bus1419;1033;Bus1033;300;330;0.757622076;0;0;0;0;0;0;0;0
1408;1032;Bus1032;1033;Bus1033;350;385;0.12312863;0;0;0;0;0;0;0;0
1409;1151;Bus1151;1525;Bus1525;350;385;2.126074518;0;0;0;0;0;0;0;0
1410;1381;Bus1381;975;Bus975;350;385;0.800250126;0;0;0;0;0;0;0;0
1411;1809;Bus1809;1795;Bus1795;350;385;0.55874843;0;0;0;0;0;0;0;0
1412;1611;Bus1611;928;Bus928;300;330;0.861785839;0;0;0;0;0;0;0;0
1413;1340;Bus1340;928;Bus928;142;156.2;0.151547337;0;0;0;0;0;0;0;0
1414;1341;Bus1341;929;Bus929;142;156.2;0.151547337;0;0;0;0;0;0;0;0
1415;1839;Bus1839;1655;Bus1655;300;330;0.402502843;0;0;0;0;0;0;0;0
1416;1840;Bus1840;1656;Bus1656;300;330;0.402502843;0;0;0;0;0;0;0;0
1417;1622;Bus1622;1113;Bus1113;300;330;0.516120375;0;0;0;0;0;0;0;0
1418;1840;Bus1840;1622;Bus1622;350;385;0.823913326;0;0;0;0;0;0;0;0
1419;1621;Bus1621;1622;Bus1622;350;385;0.350420982;0;0;0;0;0;0;0;0
1420;1839;Bus1839;1113;Bus1113;300;330;1.344789325;0;0;0;0;0;0;0;0
1421;1253;Bus1253;1113;Bus1113;350;385;0.274618671;0;0;0;0;0;0;0;0
1422;1470;Bus1470;1253;Bus1253;350;385;1.292707334;0;0;0;0;0;0;0;0
1423;1848;Bus1848;1470;Bus1470;350;385;0.189419848;0;0;0;0;0;0;0;0
1424;1253;Bus1253;1251;Bus1251;300;330;0.08050057;0;0;0;0;0;0;0;0
1425;1468;Bus1468;1470;Bus1470;225;247.5;0.028418707;0;0;0;0;0;0;0;0
1426;1296;Bus1296;1113;Bus1113;350;385;1.519999623;0;0;0;0;0;0;0;0
1427;1784;Bus1784;1412;Bus1412;300;330;1.406382134;0;0;0;0;0;0;0;0
1428;1822;Bus1822;1784;Bus1784;300;330;1.699908375;0;0;0;0;0;0;0;0
1429;1782;Bus1782;1784;Bus1784;187;205.7;0.350420982;0;0;0;0;0;0;0;0
1430;1785;Bus1785;1413;Bus1413;300;330;1.406382134;0;0;0;0;0;0;0;0
1431;1598;Bus1598;1785;Bus1785;300;330;1.20745123;0;0;0;0;0;0;0;0
1432;1783;Bus1783;1785;Bus1785;187;205.7;0.307792923;0;0;0;0;0;0;0;0
1433;1839;Bus1839;1703;Bus1703;350;385;0.421410467;0;0;0;0;0;0;0;0
1434;1232;Bus1232;1007;Bus1007;405;445.5;0.762377639;0;0;0;0;0;0;0;0
1435;1412;Bus1412;1146;Bus1146;225;247.5;0.217838555;0;0;0;0;0;0;0;0
1436;1413;Bus1413;1147;Bus1147;225;247.5;0.222536805;0;0;0;0;0;0;0;0
1437;1029;Bus1029;1628;Bus1628;350;385;0.184664298;0;0;0;0;0;0;0;0
1438;1717;Bus1717;1029;Bus1029;350;385;0.322002277;0;0;0;0;0;0;0;0
1439;1029;Bus1029;1028;Bus1028;350;385;0.094709923;0;0;0;0;0;0;0;0
1440;1379;Bus1379;1625;Bus1625;285;313.5;1.22641617;0;0;0;0;0;0;0;0
1441;976;Bus976;1277;Bus1277;285;313.5;0.859895062;0;0;0;0;0;0;0;0
1442;1839;Bus1839;1369;Bus1369;285;313.5;0.71029578;0;0;0;0;0;0;0;0
1443;888;Bus888;1414;Bus1414;350;385;0.345665443;0;0;0;0;0;0;0;0
1444;1873;Bus1873;888;Bus888;350;385;0.871296901;0;0;0;0;0;0;0;0
1445;888;Bus888;886;Bus886;225;247.5;0.104163727;0;0;0;0;0;0;0;0
1446;1239;Bus1239;1415;Bus1415;350;385;0.426166014;0;0;0;0;0;0;0;0
1447;1618;Bus1618;1239;Bus1239;350;385;1.032298024;0;0;0;0;0;0;0;0
1448;1238;Bus1238;1239;Bus1239;300;330;0.014209353;0;0;0;0;0;0;0;0
1449;1233;Bus1233;1799;Bus1799;350;385;0.265164865;0;0;0;0;0;0;0;0
1450;1800;Bus1800;1232;Bus1232;350;385;0.265164865;0;0;0;0;0;0;0;0
1451;929;Bus929;1800;Bus1800;300;330;1.29746298;0;0;0;0;0;0;0;0
1452;1798;Bus1798;1800;Bus1800;350;385;0.071046767;0;0;0;0;0;0;0;0
1453;1105;Bus1105;1115;Bus1115;300;330;1.321126128;0;0;0;0;0;0;0;0
1454;1269;Bus1269;1105;Bus1105;285;313.5;0.066291217;0;0;0;0;0;0;0;0
1455;1103;Bus1103;1105;Bus1105;285;313.5;0.430921552;0;0;0;0;0;0;0;0
1456;1810;Bus1810;1900;Bus1900;350;385;1.496336669;0;0;0;0;0;0;0;0
1457;1551;Bus1551;849;Bus849;350;385;0.653458356;0;0;0;0;0;0;0;0
1458;894;Bus894;1551;Bus1551;350;385;0.279374223;0;0;0;0;0;0;0;0
1459;1551;Bus1551;1549;Bus1549;300;330;0.397747302;0;0;0;0;0;0;0;0
1460;1776;Bus1776;1019;Bus1019;300;330;0.326700539;0;0;0;0;0;0;0;0
1461;889;Bus889;1777;Bus1777;300;330;0.980158937;0;0;0;0;0;0;0;0
1462;1873;Bus1873;889;Bus889;350;385;0.871296901;0;0;0;0;0;0;0;0
1463;889;Bus889;887;Bus887;225;247.5;0.104163727;0;0;0;0;0;0;0;0
1464;1233;Bus1233;1770;Bus1770;350;385;0.932832601;0;0;0;0;0;0;0;0
1465;1446;Bus1446;1287;Bus1287;350;385;2.37708735;0;0;0;0;0;0;0;0
1466;1796;Bus1796;1446;Bus1446;350;385;1.377963552;0;0;0;0;0;0;0;0
1467;1446;Bus1446;1444;Bus1444;187;205.7;0.629795221;0;0;0;0;0;0;0;0
1468;1445;Bus1445;1050;Bus1050;350;385;1.595744851;0;0;0;0;0;0;0;0
1469;1358;Bus1358;1445;Bus1445;350;385;1.974584335;0;0;0;0;0;0;0;0
1470;1287;Bus1287;1358;Bus1358;350;385;0.402502843;0;0;0;0;0;0;0;0
1471;1445;Bus1445;1443;Bus1443;187;205.7;0.620284096;0;0;0;0;0;0;0;0
1472;1358;Bus1358;1356;Bus1356;225;247.5;0.345665443;0;0;0;0;0;0;0;0
1473;1776;Bus1776;1414;Bus1414;285;313.5;0.961251288;0;0;0;0;0;0;0;0
1474;1899;Bus1899;1840;Bus1840;300;330;0.563503999;0;0;0;0;0;0;0;0
1475;1150;Bus1150;1899;Bus1899;300;330;0.322002277;0;0;0;0;0;0;0;0
1476;1898;Bus1898;1899;Bus1899;300;330;0.132582434;0;0;0;0;0;0;0;0
1477;1373;Bus1373;1583;Bus1583;350;385;0.511422127;0;0;0;0;0;0;0;0
1478;1810;Bus1810;1373;Bus1373;350;385;1.098589269;0;0;0;0;0;0;0;0
1479;1373;Bus1373;1371;Bus1371;225;247.5;0.511422127;0;0;0;0;0;0;0;0
1480;1040;Bus1040;1233;Bus1233;300;330;0.255711064;0;0;0;0;0;0;0;0
1481;1061;Bus1061;1040;Bus1040;350;385;0.918623212;0;0;0;0;0;0;0;0
1482;1039;Bus1039;1040;Bus1040;350;385;0.061535667;0;0;0;0;0;0;0;0
1483;1732;Bus1732;1649;Bus1649;262;288.2;1.368452383;0;0;0;0;0;0;0;0
1484;1901;Bus1901;1650;Bus1650;350;385;1.515244266;0;0;0;0;0;0;0;0
1485;1751;Bus1751;1593;Bus1593;225;247.5;0.705540241;0;0;0;0;0;0;0;0
1486;1838;Bus1838;920;Bus920;350;385;4.370579705;0;0;0;0;0;0;0;0
1487;1839;Bus1839;1041;Bus1041;300;330;0.445130915;0;0;0;0;0;0;0;0
1488;1469;Bus1469;1042;Bus1042;300;330;0.923378768;0;0;0;0;0;0;0;0
1489;1295;Bus1295;1469;Bus1469;350;385;0.36932859;0;0;0;0;0;0;0;0
1490;1467;Bus1467;1469;Bus1469;225;247.5;0.028418707;0;0;0;0;0;0;0;0
1491;1794;Bus1794;1512;Bus1512;350;385;1.373207998;0;0;0;0;0;0;0;0
1492;1511;Bus1511;1288;Bus1288;350;385;2.216086126;0;0;0;0;0;0;0;0
1493;1648;Bus1648;1288;Bus1288;380;418;0.213083002;0;0;0;0;0;0;0;0
1494;1704;Bus1704;1648;Bus1648;350;385;2.959499253;0;0;0;0;0;0;0;0
1495;1840;Bus1840;1704;Bus1704;285;313.5;1.373207998;0;0;0;0;0;0;0;0
1496;1646;Bus1646;1648;Bus1648;350;385;0.104163727;0;0;0;0;0;0;0;0
1497;1702;Bus1702;1704;Bus1704;350;385;0.426166014;0;0;0;0;0;0;0;0
1498;1584;Bus1584;885;Bus885;350;385;0.487701676;0;0;0;0;0;0;0;0
1499;1372;Bus1372;884;Bus884;350;385;0.601376503;0;0;0;0;0;0;0;0
1500;1049;Bus1049;1372;Bus1372;350;385;0.970705091;0;0;0;0;0;0;0;0
1501;1372;Bus1372;1370;Bus1370;225;247.5;0.511422127;0;0;0;0;0;0;0;0
1502;1779;Bus1779;1579;Bus1579;350;385;3.523002387;0;0;0;0;0;0;0;0
1503;1836;Bus1836;1779;Bus1779;350;385;1.917747061;0;0;0;0;0;0;0;0
1504;1778;Bus1778;1779;Bus1779;350;385;0.317246735;0;0;0;0;0;0;0;0
1505;1707;Bus1707;1619;Bus1619;285;313.5;0.838122646;0;0;0;0;0;0;0;0
1506;1491;Bus1491;943;Bus943;350;385;0.904413856;0;0;0;0;0;0;0;0
1507;1363;Bus1363;1491;Bus1491;285;313.5;1.377963552;0;0;0;0;0;0;0;0
1508;1489;Bus1489;1491;Bus1491;350;385;0.047326314;0;0;0;0;0;0;0;0
1509;1142;Bus1142;1362;Bus1362;285;313.5;0.132582434;0;0;0;0;0;0;0;0
1510;1490;Bus1490;1142;Bus1142;285;313.5;1.245381037;0;0;0;0;0;0;0;0
1511;1139;Bus1139;1142;Bus1142;285;313.5;0.179966043;0;0;0;0;0;0;0;0
1512;1538;Bus1538;1751;Bus1751;225;247.5;1.619465194;0;0;0;0;0;0;0;0
1513;1793;Bus1793;1864;Bus1864;300;330;1.78516471;0;0;0;0;0;0;0;0
1514;982;Bus982;946;Bus946;300;330;2.381785439;0;0;0;0;0;0;0;0
1515;1390;Bus1390;945;Bus945;300;330;2.097713157;0;0;0;0;0;0;0;0
1516;1431;Bus1431;1179;Bus1179;350;385;1.827792684;0;0;0;0;0;0;0;0
1517;1440;Bus1440;1431;Bus1431;350;385;0.388293495;0;0;0;0;0;0;0;0
1518;1431;Bus1431;1430;Bus1430;350;385;0.00475555;0;0;0;0;0;0;0;0
1519;1402;Bus1402;1179;Bus1179;350;385;0.937588133;0;0;0;0;0;0;0;0
1520;1730;Bus1730;1351;Bus1351;300;330;0.828668826;0;0;0;0;0;0;0;0
1521;1223;Bus1223;1351;Bus1351;300;330;5.43599389;0;0;0;0;0;0;0;0
1522;1222;Bus1222;1865;Bus1865;300;330;1.879874515;0;0;0;0;0;0;0;0
1523;1223;Bus1223;1914;Bus1914;350;385;0.956495706;0;0;0;0;0;0;0;0
1524;1388;Bus1388;1913;Bus1913;350;385;0.217838555;0;0;0;0;0;0;0;0
1525;1681;Bus1681;1729;Bus1729;300;330;1.197997475;0;0;0;0;0;0;0;0
1526;1679;Bus1679;1681;Bus1681;350;385;2.1687025;0;0;0;0;0;0;0;0
1527;1222;Bus1222;1681;Bus1681;300;330;3.494583919;0;0;0;0;0;0;0;0
1528;1222;Bus1222;860;Bus860;300;330;0.75286652;0;0;0;0;0;0;0;0
1529;999;Bus999;1316;Bus1316;350;385;1.117496861;0;0;0;0;0;0;0;0
1530;1222;Bus1222;1051;Bus1051;350;385;0.790796333;0;0;0;0;0;0;0;0
1531;1052;Bus1052;1680;Bus1680;350;385;1.78516471;0;0;0;0;0;0;0;0
1532;1219;Bus1219;1179;Bus1179;350;385;1.766199672;0;0;0;0;0;0;0;0
1533;1457;Bus1457;1179;Bus1179;350;385;0.246257259;0;0;0;0;0;0;0;0
1534;978;Bus978;1210;Bus1210;350;385;1.349544785;0;0;0;0;0;0;0;0
1535;1767;Bus1767;1299;Bus1299;350;385;1.463162257;0;0;0;0;0;0;0;0
1536;1904;Bus1904;1896;Bus1896;350;385;0.265164865;0;0;0;0;0;0;0;0
1537;1479;Bus1479;1387;Bus1387;350;385;1.131706279;0;0;0;0;0;0;0;0
1538;1480;Bus1480;1388;Bus1388;350;385;1.122252459;0;0;0;0;0;0;0;0
1539;1387;Bus1387;1897;Bus1897;350;385;0.142036238;0;0;0;0;0;0;0;0
1540;861;Bus861;1905;Bus1905;350;385;0.137337983;0;0;0;0;0;0;0;0
1541;1915;Bus1915;1388;Bus1388;300;330;0.303037374;0;0;0;0;0;0;0;0
1542;1664;Bus1664;1659;Bus1659;350;385;0.596620942;0;0;0;0;0;0;0;0
1543;1665;Bus1665;945;Bus945;350;385;1.126950653;0;0;0;0;0;0;0;0
1544;1697;Bus1697;1180;Bus1180;350;385;0.842878227;0;0;0;0;0;0;0;0
1545;1202;Bus1202;1177;Bus1177;350;385;1.58153551;0;0;0;0;0;0;0;0
1546;1713;Bus1713;1180;Bus1180;350;385;0.890204492;0;0;0;0;0;0;0;0
1547;1700;Bus1700;1178;Bus1178;300;330;0.501911026;0;0;0;0;0;0;0;0
1548;1803;Bus1803;1700;Bus1700;300;330;2.656461604;0;0;0;0;0;0;0;0
1549;1700;Bus1700;1698;Bus1698;225;247.5;0.909169428;0;0;0;0;0;0;0;0
1550;1701;Bus1701;1177;Bus1177;300;330;0.601376503;0;0;0;0;0;0;0;0
1551;1672;Bus1672;1701;Bus1701;300;330;3.167826038;0;0;0;0;0;0;0;0
1552;1701;Bus1701;1699;Bus1699;225;247.5;0.918623212;0;0;0;0;0;0;0;0
1553;1804;Bus1804;1672;Bus1672;350;385;1.56732614;0;0;0;0;0;0;0;0
1554;1035;Bus1035;1672;Bus1672;350;385;1.58153551;0;0;0;0;0;0;0;0
1555;1673;Bus1673;945;Bus945;300;330;1.501034738;0;0;0;0;0;0;0;0
1556;1674;Bus1674;946;Bus946;300;330;1.501034738;0;0;0;0;0;0;0;0
1557;1855;Bus1855;1674;Bus1674;350;385;0.75286652;0;0;0;0;0;0;0;0
1558;1856;Bus1856;1672;Bus1672;350;385;0.75286652;0;0;0;0;0;0;0;0
1559;1506;Bus1506;1486;Bus1486;300;330;0.71029578;0;0;0;0;0;0;0;0
1560;1674;Bus1674;1506;Bus1506;300;330;1.846700242;0;0;0;0;0;0;0;0
1561;1505;Bus1505;1506;Bus1506;350;385;0.748168278;0;0;0;0;0;0;0;0
1562;1673;Bus1673;1485;Bus1485;300;330;2.561751664;0;0;0;0;0;0;0;0
1563;1672;Bus1672;1845;Bus1845;350;385;1.145915624;0;0;0;0;0;0;0;0
1564;1222;Bus1222;918;Bus918;350;385;0.790796333;0;0;0;0;0;0;0;0
1565;1773;Bus1773;877;Bus877;350;385;0.73395896;0;0;0;0;0;0;0;0
1566;1727;Bus1727;877;Bus877;350;385;0.63924902;0;0;0;0;0;0;0;0
1567;1352;Bus1352;1109;Bus1109;350;385;0.81915774;0;0;0;0;0;0;0;0
1568;1724;Bus1724;1072;Bus1072;350;385;0.81915774;0;0;0;0;0;0;0;0
1569;1352;Bus1352;1724;Bus1724;350;385;0.629795221;0;0;0;0;0;0;0;0
1570;1724;Bus1724;1722;Bus1722;350;385;0.307792923;0;0;0;0;0;0;0;0
1571;1530;Bus1530;878;Bus878;350;385;0.440375357;0;0;0;0;0;0;0;0
1572;1352;Bus1352;1530;Bus1530;350;385;1.084379941;0;0;0;0;0;0;0;0
1573;1530;Bus1530;1529;Bus1529;300;330;0.217838555;0;0;0;0;0;0;0;0
1574;1366;Bus1366;1352;Bus1352;350;385;0.421410467;0;0;0;0;0;0;0;0
1575;1000;Bus1000;1440;Bus1440;350;385;0.445130915;0;0;0;0;0;0;0;0
1576;1071;Bus1071;1548;Bus1548;300;330;0.516120375;0;0;0;0;0;0;0;0
1577;1521;Bus1521;1439;Bus1439;350;385;1.150671187;0;0;0;0;0;0;0;0
1578;1261;Bus1261;1218;Bus1218;350;385;0.014209353;0;0;0;0;0;0;0;0
1579;1466;Bus1466;1261;Bus1261;300;330;1.122252459;0;0;0;0;0;0;0;0
1580;1439;Bus1439;1466;Bus1466;300;330;0.483003423;0;0;0;0;0;0;0;0
1581;1260;Bus1260;1261;Bus1261;225;247.5;0.487701676;0;0;0;0;0;0;0;0
1582;1465;Bus1465;1466;Bus1466;300;330;0.07574502;0;0;0;0;0;0;0;0
1583;1237;Bus1237;1218;Bus1218;300;330;0.388293495;0;0;0;0;0;0;0;0
1584;1422;Bus1422;1188;Bus1188;350;385;0.284129767;0;0;0;0;0;0;0;0
1585;1184;Bus1184;1219;Bus1219;350;385;0.55874843;0;0;0;0;0;0;0;0
1586;973;Bus973;1184;Bus1184;350;385;0.539783531;0;0;0;0;0;0;0;0
1587;1183;Bus1183;1184;Bus1184;350;385;0.00475555;0;0;0;0;0;0;0;0
1588;1188;Bus1188;1547;Bus1547;350;385;0.246257259;0;0;0;0;0;0;0;0
1589;1832;Bus1832;1367;Bus1367;350;385;1.875118953;0;0;0;0;0;0;0;0
1590;1218;Bus1218;1458;Bus1458;350;385;1.524755395;0;0;0;0;0;0;0;0
1591;1396;Bus1396;1793;Bus1793;300;330;1.804129617;0;0;0;0;0;0;0;0
1592;1223;Bus1223;1396;Bus1396;300;330;1.126950653;0;0;0;0;0;0;0;0
