<BEGIN>;;;;;;;;;;;;;;;
<GENERAL INFORMATION>;;;;;;;;;;;;;;;
Power basis (MVA);100;;;;;;;;;;;;;;
</GENERAL INFORMATION>;;;;;;;;;;;;;;;
<BUSES>;;;;;;;;;;;;;;;
ID;Name;Subsystem market - Name;Subsystem market - ID;Bus type;Base voltage (kV);Minimum voltage magnitude (pu 100-MVA and base voltage);Maximum voltage magnitude (pu 100-MVA and base voltage);Minimum injection of reactive power (MVar);Maximum injection of reactive power (MVar);Area;;;;;
1797;2218;Bus2218;885;Bus885;99999;99999;1.626913576;0;0;0;0;0;0;0;0
1798;5326;Bus5326;885;Bus885;99999;99999;1.662265265;0;0;0;0;0;0;0;0
1799;5478;Bus5478;886;Bus886;99999;99999;1.053783975;0;0;0;0;0;0;0;0
1800;5255;Bus5255;887;Bus887;99999;99999;0.144385365;0;0;0;0;0;0;0;0
1801;3325;Bus3325;888;Bus888;99999;99999;1.499602455;0;0;0;0;0;0;0;0
1802;4702;Bus4702;888;Bus888;99999;99999;11.08427485;0;0;0;0;0;0;0;0
1803;5586;Bus5586;888;Bus888;99999;99999;3.260931948;0;0;0;0;0;0;0;0
1804;2194;Bus2194;890;Bus890;99999;99999;0.081474598;0;0;0;0;0;0;0;0
1805;3024;Bus3024;889;Bus889;99999;99999;0.062223217;0;0;0;0;0;0;0;0
1806;4152;Bus4152;889;Bus889;99999;99999;0.038502764;0;0;0;0;0;0;0;0
1807;1317;Bus1317;892;Bus892;99999;99999;0.410008605;0;0;0;0;0;0;0;0
1808;2046;Bus2046;893;Bus893;99999;99999;5.84651723;0;0;0;0;0;0;0;0
1809;5253;Bus5253;893;Bus893;99999;99999;2.872753399;0;0;0;0;0;0;0;0
1810;2549;Bus2549;894;Bus894;99999;99999;0.274274899;0;0;0;0;0;0;0;0
1811;3398;Bus3398;895;Bus895;99999;99999;7.622113887;0;0;0;0;0;0;0;0
1812;4178;Bus4178;895;Bus895;99999;99999;5.095829624;0;0;0;0;0;0;0;0
1813;4805;Bus4805;896;Bus896;99999;99999;8.459378067;0;0;0;0;0;0;0;0
1814;4934;Bus4934;897;Bus897;3108;3418.8;0.278915855;0;0;0;0;0;0;0;0
1815;4934;Bus4934;898;Bus898;3108;3418.8;0.280290952;0;0;0;0;0;0;0;0
1816;4935;Bus4935;899;Bus899;3108;3418.8;0.275821879;0;0;0;0;0;0;0;0
1817;4935;Bus4935;900;Bus900;3108;3418.8;0.27748346;0;0;0;0;0;0;0;0
1818;5108;Bus5108;903;Bus903;99999;99999;2.581862468;0;0;0;0;0;0;0;0
1819;5882;Bus5882;903;Bus903;99999;99999;0.148567957;0;0;0;0;0;0;0;0
1820;4743;Bus4743;904;Bus904;99999;99999;13.50473544;0;0;0;0;0;0;0;0
1821;3961;Bus3961;905;Bus905;99999;99999;6.96745155;0;0;0;0;0;0;0;0
1822;4190;Bus4190;905;Bus905;99999;99999;4.520006907;0;0;0;0;0;0;0;0
1823;3398;Bus3398;906;Bus906;99999;99999;4.633911707;0;0;0;0;0;0;0;0
1824;4178;Bus4178;906;Bus906;99999;99999;4.229689033;0;0;0;0;0;0;0;0
1825;3593;Bus3593;907;Bus907;99999;99999;0.079240063;0;0;0;0;0;0;0;0
1826;4103;Bus4103;907;Bus907;503;553.3;0.062108625;0;0;0;0;0;0;0;0
1827;5832;Bus5832;908;Bus908;99999;99999;1.458005647;0;0;0;0;0;0;0;0
1828;5259;Bus5259;909;Bus909;99999;99999;0.643718074;0;0;0;0;0;0;0;0
1829;3668;Bus3668;910;Bus910;99999;99999;2.338584469;0;0;0;0;0;0;0;0
1830;5833;Bus5833;910;Bus910;99999;99999;6.00528465;0;0;0;0;0;0;0;0
1831;2496;Bus2496;911;Bus911;99999;99999;9.238942141;0;0;0;0;0;0;0;0
1832;4464;Bus4464;911;Bus911;99999;99999;5.860957001;0;0;0;0;0;0;0;0
1833;1760;Bus1760;912;Bus912;99999;99999;0.952771498;0;0;0;0;0;0;0;0
1834;5262;Bus5262;915;Bus915;99999;99999;0.144385365;0;0;0;0;0;0;0;0
1835;2323;Bus2323;919;Bus919;99999;99999;3.790287918;0;0;0;0;0;0;0;0
1836;2459;Bus2459;918;Bus918;99999;99999;0.570436794;0;0;0;0;0;0;0;0
1837;2459;Bus2459;918;Bus918;527;579.7;0.528553574;0;0;0;0;0;0;0;0
1838;2459;Bus2459;919;Bus919;527;579.7;0.535314482;0;0;0;0;0;0;0;0
1839;2792;Bus2792;920;Bus920;3108;3418.8;1.158692564;0;0;0;0;0;0;0;0
1840;4885;Bus4885;920;Bus920;3108;3418.8;1.270648515;0;0;0;0;0;0;0;0
1841;2792;Bus2792;920;Bus920;3108;3418.8;1.155426733;0;0;0;0;0;0;0;0
1842;4885;Bus4885;920;Bus920;3108;3418.8;1.270132876;0;0;0;0;0;0;0;0
1843;5263;Bus5263;921;Bus921;99999;99999;5.168022756;0;0;0;0;0;0;0;0
1844;4852;Bus4852;922;Bus922;99999;99999;5.401387941;0;0;0;0;0;0;0;0
1845;1809;Bus1809;923;Bus923;99999;99999;13.94499814;0;0;0;0;0;0;0;0
1846;5701;Bus5701;923;Bus923;99999;99999;1.876665893;0;0;0;0;0;0;0;0
1847;4481;Bus4481;923;Bus923;99999;99999;10.52369041;0;0;0;0;0;0;0;0
1848;5198;Bus5198;924;Bus924;99999;99999;5.609774021;0;0;0;0;0;0;0;0
1849;5782;Bus5782;924;Bus924;99999;99999;3.089273517;0;0;0;0;0;0;0;0
1850;5591;Bus5591;926;Bus926;99999;99999;5.052513297;0;0;0;0;0;0;0;0
1851;1353;Bus1353;927;Bus927;99999;99999;3.406864833;0;0;0;0;0;0;0;0
1852;2572;Bus2572;927;Bus927;99999;99999;5.817640249;0;0;0;0;0;0;0;0
1853;1353;Bus1353;927;Bus927;99999;99999;3.421303017;0;0;0;0;0;0;0;0
1854;2572;Bus2572;927;Bus927;99999;99999;5.817640249;0;0;0;0;0;0;0;0
1855;3172;Bus3172;928;Bus928;1746;1920.6;1.270476589;0;0;0;0;0;0;0;0
1856;3386;Bus3386;928;Bus928;1857;2042.7;0.063884794;0;0;0;0;0;0;0;0
1857;2408;Bus2408;929;Bus929;99999;99999;0.375344646;0;0;0;0;0;0;0;0
1858;3859;Bus3859;929;Bus929;99999;99999;3.017080902;0;0;0;0;0;0;0;0
1859;2716;Bus2716;930;Bus930;99999;99999;22.37556946;0;0;0;0;0;0;0;0
1860;5353;Bus5353;930;Bus930;99999;99999;3.47905712;0;0;0;0;0;0;0;0
1861;2181;Bus2181;931;Bus931;99999;99999;1.544636997;0;0;0;0;0;0;0;0
1862;1798;Bus1798;932;Bus932;99999;99999;3.637824057;0;0;0;0;0;0;0;0
1863;1798;Bus1798;932;Bus932;99999;99999;3.38085234;0;0;0;0;0;0;0;0
1864;4146;Bus4146;933;Bus933;99999;99999;3.147028214;0;0;0;0;0;0;0;0
1865;5849;Bus5849;934;Bus934;99999;99999;9.224505082;0;0;0;0;0;0;0;0
1866;3503;Bus3503;939;Bus939;575;632.5;1.211003566;0;0;0;0;0;0;0;0
1867;3575;Bus3575;939;Bus939;675;742.5;0.211650608;0;0;0;0;0;0;0;0
1868;5453;Bus5453;940;Bus940;900;990;0.325955685;0;0;0;0;0;0;0;0
1869;5502;Bus5502;939;Bus939;546;600.6;0.258060194;0;0;0;0;0;0;0;0
1870;5504;Bus5504;939;Bus939;655;720.5;0.258060194;0;0;0;0;0;0;0;0
1871;5451;Bus5451;940;Bus940;900;990;0.325955685;0;0;0;0;0;0;0;0
1872;5394;Bus5394;941;Bus941;1168;1284.8;0.48328989;0;0;0;0;0;0;0;0
1873;5395;Bus5395;941;Bus941;1168;1284.8;0.490050793;0;0;0;0;0;0;0;0
1874;2908;Bus2908;942;Bus942;1973;2170.3;0.406284374;0;0;0;0;0;0;0;0
1875;4622;Bus4622;942;Bus942;1973;2170.3;0.365432484;0;0;0;0;0;0;0;0
1876;2908;Bus2908;943;Bus943;1973;2170.3;0.407888648;0;0;0;0;0;0;0;0
1877;4623;Bus4623;943;Bus943;1973;2170.3;0.367036766;0;0;0;0;0;0;0;0
1878;2824;Bus2824;944;Bus944;99999;99999;4.293631128;0;0;0;0;0;0;0;0
1879;5704;Bus5704;944;Bus944;99999;99999;3.770177519;0;0;0;0;0;0;0;0
1880;2126;Bus2126;945;Bus945;99999;99999;14.10381536;0;0;0;0;0;0;0;0
1881;2562;Bus2562;945;Bus945;99999;99999;1.270361997;0;0;0;0;0;0;0;0
1882;3229;Bus3229;945;Bus945;99999;99999;2.916011293;0;0;0;0;0;0;0;0
1883;3567;Bus3567;945;Bus945;99999;99999;12.84788871;0;0;0;0;0;0;0;0
1884;5508;Bus5508;945;Bus945;99999;99999;1.862227563;0;0;0;0;0;0;0;0
1885;5673;Bus5673;945;Bus945;99999;99999;8.185101151;0;0;0;0;0;0;0;0
1886;2562;Bus2562;945;Bus945;99999;99999;1.270361997;0;0;0;0;0;0;0;0
1887;4910;Bus4910;946;Bus946;675;742.5;0.793374687;0;0;0;0;0;0;0;0
1888;4910;Bus4910;946;Bus946;675;742.5;0.793374687;0;0;0;0;0;0;0;0
1889;2570;Bus2570;948;Bus948;99999;99999;7.174579032;0;0;0;0;0;0;0;0
1890;1539;Bus1539;949;Bus949;99999;99999;1.435946862;0;0;0;0;0;0;0;0
1891;1539;Bus1539;949;Bus949;99999;99999;1.605714288;0;0;0;0;0;0;0;0
1892;3356;Bus3356;951;Bus951;99999;99999;4.687309578;0;0;0;0;0;0;0;0
1893;3937;Bus3937;951;Bus951;99999;99999;10.30716379;0;0;0;0;0;0;0;0
1894;2473;Bus2473;950;Bus950;99999;99999;10.985667;0;0;0;0;0;0;0;0
1895;3937;Bus3937;950;Bus950;99999;99999;10.26963966;0;0;0;0;0;0;0;0
1896;3325;Bus3325;952;Bus952;99999;99999;0.565910427;0;0;0;0;0;0;0;0
1897;2718;Bus2718;953;Bus953;99999;99999;0.47635711;0;0;0;0;0;0;0;0
1898;3339;Bus3339;953;Bus953;99999;99999;5.557806467;0;0;0;0;0;0;0;0
1899;5531;Bus5531;953;Bus953;99999;99999;0.47635711;0;0;0;0;0;0;0;0
1900;2222;Bus2222;954;Bus954;99999;99999;3.338739866;0;0;0;0;0;0;0;0
1901;2824;Bus2824;954;Bus954;99999;99999;4.138016078;0;0;0;0;0;0;0;0
1902;2608;Bus2608;955;Bus955;99999;99999;2.73037319;0;0;0;0;0;0;0;0
1903;3450;Bus3450;955;Bus955;99999;99999;4.633166709;0;0;0;0;0;0;0;0
1904;1048;Bus1048;956;Bus956;99999;99999;3.883222189;0;0;0;0;0;0;0;0
1905;1107;Bus1107;956;Bus956;99999;99999;4.763801208;0;0;0;0;0;0;0;0
1906;2370;Bus2370;956;Bus956;99999;99999;4.951500057;0;0;0;0;0;0;0;0
1907;3091;Bus3091;956;Bus956;99999;99999;2.511847127;0;0;0;0;0;0;0;0
1908;1050;Bus1050;957;Bus957;697;766.7;0.323663854;0;0;0;0;0;0;0;0
1909;1203;Bus1203;957;Bus957;697;766.7;0.853363335;0;0;0;0;0;0;0;0
1910;2672;Bus2672;958;Bus958;99999;99999;0.638905254;0;0;0;0;0;0;0;0
1911;5264;Bus5264;958;Bus958;99999;99999;1.804015052;0;0;0;0;0;0;0;0
1912;1522;Bus1522;959;Bus959;99999;99999;1.188371782;0;0;0;0;0;0;0;0
1913;1378;Bus1378;960;Bus960;99999;99999;0.360734224;0;0;0;0;0;0;0;0
1914;2309;Bus2309;961;Bus961;99999;99999;5.065519968;0;0;0;0;0;0;0;0
1915;2324;Bus2324;961;Bus961;99999;99999;6.034161804;0;0;0;0;0;0;0;0
1916;2929;Bus2929;961;Bus961;99999;99999;6.933533759;0;0;0;0;0;0;0;0
1917;4435;Bus4435;961;Bus961;99999;99999;1.631268148;0;0;0;0;0;0;0;0
1918;4658;Bus4658;961;Bus961;99999;99999;7.492168811;0;0;0;0;0;0;0;0
1919;4895;Bus4895;961;Bus961;99999;99999;2.353023117;0;0;0;0;0;0;0;0
1920;4435;Bus4435;961;Bus961;99999;99999;1.531630701;0;0;0;0;0;0;0;0
1921;1223;Bus1223;962;Bus962;2013;2214.3;1.651779999;0;0;0;0;0;0;0;0
1922;1247;Bus1247;962;Bus962;1958;2153.8;1.388448635;0;0;0;0;0;0;0;0
1923;2158;Bus2158;962;Bus962;3108;3418.8;0.812167702;0;0;0;0;0;0;0;0
1924;2933;Bus2933;962;Bus962;1635;1798.5;0.165642099;0;0;0;0;0;0;0;0
1925;3625;Bus3625;962;Bus962;2138;2351.8;0.56642609;0;0;0;0;0;0;0;0
1926;4488;Bus4488;962;Bus962;1973;2170.3;0.226375626;0;0;0;0;0;0;0;0
1927;1247;Bus1247;962;Bus962;1958;2153.8;1.095495312;0;0;0;0;0;0;0;0
1928;2158;Bus2158;962;Bus962;3108;3418.8;0.812282293;0;0;0;0;0;0;0;0
1929;2933;Bus2933;962;Bus962;1973;2170.3;0.146276126;0;0;0;0;0;0;0;0
1930;3625;Bus3625;962;Bus962;2138;2351.8;0.566712551;0;0;0;0;0;0;0;0
1931;4489;Bus4489;962;Bus962;1973;2170.3;0.226547513;0;0;0;0;0;0;0;0
1932;4489;Bus4489;962;Bus962;1973;2170.3;0.229355005;0;0;0;0;0;0;0;0
1933;4488;Bus4488;962;Bus962;2138;2351.8;0.229355005;0;0;0;0;0;0;0;0
1934;4930;Bus4930;963;Bus963;99999;99999;0.070760288;0;0;0;0;0;0;0;0
1935;5270;Bus5270;964;Bus964;99999;99999;0.049503554;0;0;0;0;0;0;0;0
1936;2965;Bus2965;965;Bus965;99999;99999;0.447537325;0;0;0;0;0;0;0;0
1937;1188;Bus1188;966;Bus966;99999;99999;4.604861444;0;0;0;0;0;0;0;0
1938;5732;Bus5732;966;Bus966;99999;99999;0.099007107;0;0;0;0;0;0;0;0
1939;2964;Bus2964;967;Bus967;99999;99999;10.37935505;0;0;0;0;0;0;0;0
1940;3937;Bus3937;967;Bus967;99999;99999;12.72086604;0;0;0;0;0;0;0;0
1941;4462;Bus4462;967;Bus967;99999;99999;3.123937861;0;0;0;0;0;0;0;0
1942;2750;Bus2750;968;Bus968;99999;99999;1.683521806;0;0;0;0;0;0;0;0
1943;3478;Bus3478;968;Bus968;99999;99999;2.206918956;0;0;0;0;0;0;0;0
1944;3789;Bus3789;968;Bus968;99999;99999;4.534158308;0;0;0;0;0;0;0;0
1945;4035;Bus4035;968;Bus968;99999;99999;3.381138118;0;0;0;0;0;0;0;0
1946;4073;Bus4073;968;Bus968;99999;99999;4.696822459;0;0;0;0;0;0;0;0
1947;5340;Bus5340;968;Bus968;99999;99999;0.353686844;0;0;0;0;0;0;0;0
1948;2751;Bus2751;968;Bus968;99999;99999;1.690569345;0;0;0;0;0;0;0;0
1949;3788;Bus3788;968;Bus968;99999;99999;4.527054128;0;0;0;0;0;0;0;0
1950;1467;Bus1467;969;Bus969;507;557.7;1.195132655;0;0;0;0;0;0;0;0
1951;1467;Bus1467;969;Bus969;507;557.7;1.260793654;0;0;0;0;0;0;0;0
1952;1467;Bus1467;969;Bus969;615;676.5;1.191752217;0;0;0;0;0;0;0;0
1953;4886;Bus4886;971;Bus971;1725;1897.5;0.289229097;0;0;0;0;0;0;0;0
1954;4886;Bus4886;970;Bus970;1725;1897.5;0.288885322;0;0;0;0;0;0;0;0
1955;976;Bus976;972;Bus972;99999;99999;1.598036588;0;0;0;0;0;0;0;0
1956;2965;Bus2965;972;Bus972;99999;99999;11.5197685;0;0;0;0;0;0;0;0
1957;1752;Bus1752;974;Bus974;99999;99999;0.623607251;0;0;0;0;0;0;0;0
1958;4159;Bus4159;974;Bus974;99999;99999;1.046908516;0;0;0;0;0;0;0;0
1959;3333;Bus3333;975;Bus975;99999;99999;7.321142655;0;0;0;0;0;0;0;0
1960;5816;Bus5816;975;Bus975;99999;99999;2.390838498;0;0;0;0;0;0;0;0
1961;2271;Bus2271;976;Bus976;99999;99999;16.70224244;0;0;0;0;0;0;0;0
1962;2615;Bus2615;976;Bus976;99999;99999;20.25636455;0;0;0;0;0;0;0;0
1963;4122;Bus4122;976;Bus976;99999;99999;8.199544105;0;0;0;0;0;0;0;0
1964;1858;Bus1858;976;Bus976;99999;99999;7.160195044;0;0;0;0;0;0;0;0
1965;4834;Bus4834;976;Bus976;99999;99999;3.118150787;0;0;0;0;0;0;0;0
1966;1252;Bus1252;977;Bus977;99999;99999;2.890114105;0;0;0;0;0;0;0;0
1967;2096;Bus2096;977;Bus977;755;830.5;0.79790101;0;0;0;0;0;0;0;0
1968;2096;Bus2096;977;Bus977;755;830.5;0.79790101;0;0;0;0;0;0;0;0
1969;2783;Bus2783;978;Bus978;99999;99999;3.695577539;0;0;0;0;0;0;0;0
1970;3070;Bus3070;980;Bus980;99999;99999;0.035809862;0;0;0;0;0;0;0;0
1971;3363;Bus3363;980;Bus980;99999;99999;8.719216805;0;0;0;0;0;0;0;0
1972;5271;Bus5271;981;Bus981;99999;99999;2.742806236;0;0;0;0;0;0;0;0
1973;2976;Bus2976;982;Bus982;99999;99999;3.013357006;0;0;0;0;0;0;0;0
1974;3383;Bus3383;982;Bus982;99999;99999;2.574757439;0;0;0;0;0;0;0;0
1975;5747;Bus5747;982;Bus982;99999;99999;3.706520659;0;0;0;0;0;0;0;0
1976;3383;Bus3383;982;Bus982;99999;99999;1.704721448;0;0;0;0;0;0;0;0
1977;5391;Bus5391;982;Bus982;99999;99999;7.215028038;0;0;0;0;0;0;0;0
1978;3383;Bus3383;982;Bus982;99999;99999;1.69767383;0;0;0;0;0;0;0;0
1979;1524;Bus1524;983;Bus983;1973;2170.3;0.993165038;0;0;0;0;0;0;0;0
1980;2469;Bus2469;983;Bus983;3108;3418.8;0.231704132;0;0;0;0;0;0;0;0
1981;3725;Bus3725;983;Bus983;3108;3418.8;0.601548373;0;0;0;0;0;0;0;0
1982;4995;Bus4995;983;Bus983;1973;2170.3;0.816579437;0;0;0;0;0;0;0;0
1983;2469;Bus2469;983;Bus983;3108;3418.8;0.231704132;0;0;0;0;0;0;0;0
1984;3725;Bus3725;983;Bus983;3108;3418.8;0.601892156;0;0;0;0;0;0;0;0
1985;2253;Bus2253;984;Bus984;99999;99999;24.77332408;0;0;0;0;0;0;0;0
1986;2660;Bus2660;984;Bus984;99999;99999;17.09638429;0;0;0;0;0;0;0;0
1987;2783;Bus2783;984;Bus984;99999;99999;2.887134409;0;0;0;0;0;0;0;0
1988;3829;Bus3829;984;Bus984;99999;99999;9.534879064;0;0;0;0;0;0;0;0
1989;4054;Bus4054;984;Bus984;99999;99999;4.20516672;0;0;0;0;0;0;0;0
1990;4307;Bus4307;984;Bus984;99999;99999;2.429570399;0;0;0;0;0;0;0;0
1991;4751;Bus4751;984;Bus984;99999;99999;13.09042736;0;0;0;0;0;0;0;0
1992;4307;Bus4307;984;Bus984;99999;99999;2.553673101;0;0;0;0;0;0;0;0
1993;3830;Bus3830;985;Bus985;668;734.8;0.73791235;0;0;0;0;0;0;0;0
1994;1119;Bus1119;986;Bus986;99999;99999;4.27300393;0;0;0;0;0;0;0;0
1995;5582;Bus5582;986;Bus986;99999;99999;5.918711236;0;0;0;0;0;0;0;0
1996;5813;Bus5813;986;Bus986;99999;99999;1.371374531;0;0;0;0;0;0;0;0
1997;5035;Bus5035;986;Bus986;99999;99999;3.125370161;0;0;0;0;0;0;0;0
1998;2493;Bus2493;987;Bus987;99999;99999;2.546453681;0;0;0;0;0;0;0;0
1999;2834;Bus2834;987;Bus987;99999;99999;6.924996745;0;0;0;0;0;0;0;0
2000;2179;Bus2179;988;Bus988;99999;99999;1.573514107;0;0;0;0;0;0;0;0
2001;3858;Bus3858;988;Bus988;99999;99999;1.746719094;0;0;0;0;0;0;0;0
2002;1388;Bus1388;990;Bus990;99999;99999;3.027451721;0;0;0;0;0;0;0;0
2003;2727;Bus2727;990;Bus990;99999;99999;1.322730327;0;0;0;0;0;0;0;0
2004;1210;Bus1210;991;Bus991;99999;99999;0.183919452;0;0;0;0;0;0;0;0
2005;4446;Bus4446;992;Bus992;588;646.8;0.063369132;0;0;0;0;0;0;0;0
2006;3219;Bus3219;993;Bus993;99999;99999;3.868783252;0;0;0;0;0;0;0;0
2007;3487;Bus3487;994;Bus994;99999;99999;6.019610688;0;0;0;0;0;0;0;0
2008;2314;Bus2314;995;Bus995;99999;99999;1.308578346;0;0;0;0;0;0;0;0
2009;2305;Bus2305;996;Bus996;99999;99999;0.360906115;0;0;0;0;0;0;0;0
2010;3760;Bus3760;996;Bus996;99999;99999;0.439229444;0;0;0;0;0;0;0;0
2011;4819;Bus4819;996;Bus996;99999;99999;0.449886451;0;0;0;0;0;0;0;0
2012;4818;Bus4818;996;Bus996;99999;99999;0.288713433;0;0;0;0;0;0;0;0
2013;1128;Bus1128;998;Bus998;535;588.5;0.048644117;0;0;0;0;0;0;0;0
2014;1191;Bus1191;997;Bus997;99999;99999;0.039591384;0;0;0;0;0;0;0;0
2015;4938;Bus4938;998;Bus998;505;555.5;0.074713696;0;0;0;0;0;0;0;0
2016;4968;Bus4968;998;Bus998;99999;99999;0.035065017;0;0;0;0;0;0;0;0
2017;3578;Bus3578;999;Bus999;99999;99999;4.792678321;0;0;0;0;0;0;0;0
2018;3795;Bus3795;999;Bus999;99999;99999;13.72847547;0;0;0;0;0;0;0;0
2019;1356;Bus1356;1000;Bus1000;99999;99999;8.271736469;0;0;0;0;0;0;0;0
2020;2079;Bus2079;1000;Bus1000;99999;99999;5.990847184;0;0;0;0;0;0;0;0
2021;5267;Bus5267;1001;Bus1001;99999;99999;5.543366309;0;0;0;0;0;0;0;0
2022;1094;Bus1094;1002;Bus1002;99999;99999;11.548651;0;0;0;0;0;0;0;0
2023;2120;Bus2120;1002;Bus1002;99999;99999;17.42406158;0;0;0;0;0;0;0;0
2024;1046;Bus1046;1004;Bus1004;99999;99999;4.691663852;0;0;0;0;0;0;0;0
2025;1087;Bus1087;1004;Bus1004;99999;99999;2.25201082;0;0;0;0;0;0;0;0
2026;1260;Bus1260;1004;Bus1004;99999;99999;4.720541578;0;0;0;0;0;0;0;0
2027;5308;Bus5308;1004;Bus1004;99999;99999;0.591865414;0;0;0;0;0;0;0;0
2028;4786;Bus4786;1005;Bus1005;99999;99999;0.40743029;0;0;0;0;0;0;0;0
2029;2081;Bus2081;1006;Bus1006;2013;2214.3;0.737625883;0;0;0;0;0;0;0;0
2030;3625;Bus3625;1006;Bus1006;3108;3418.8;0.57416102;0;0;0;0;0;0;0;0
2031;4488;Bus4488;1006;Bus1006;2138;2351.8;0.68921094;0;0;0;0;0;0;0;0
2032;1592;Bus1592;1006;Bus1006;3108;3418.8;0.385371409;0;0;0;0;0;0;0;0
2033;2080;Bus2080;1006;Bus1006;2013;2214.3;0.737625883;0;0;0;0;0;0;0;0
2034;4489;Bus4489;1006;Bus1006;2138;2351.8;0.68921094;0;0;0;0;0;0;0;0
2035;4983;Bus4983;1007;Bus1007;99999;99999;1.096412003;0;0;0;0;0;0;0;0
2036;5742;Bus5742;1007;Bus1007;99999;99999;1.832032651;0;0;0;0;0;0;0;0
2037;4658;Bus4658;1008;Bus1008;99999;99999;0.903038743;0;0;0;0;0;0;0;0
2038;2136;Bus2136;1009;Bus1009;99999;99999;1.270361997;0;0;0;0;0;0;0;0
2039;2920;Bus2920;1009;Bus1009;99999;99999;4.763801208;0;0;0;0;0;0;0;0
2040;5348;Bus5348;1011;Bus1011;99999;99999;0.018105466;0;0;0;0;0;0;0;0
2041;1737;Bus1737;1012;Bus1012;99999;99999;4.774630288;0;0;0;0;0;0;0;0
2042;5384;Bus5384;1012;Bus1012;99999;99999;4.901996828;0;0;0;0;0;0;0;0
2043;5510;Bus5510;1013;Bus1013;99999;99999;0.813485507;0;0;0;0;0;0;0;0
2044;3949;Bus3949;1014;Bus1014;99999;99999;0.506723871;0;0;0;0;0;0;0;0
2045;5714;Bus5714;1016;Bus1016;99999;99999;0.038502764;0;0;0;0;0;0;0;0
2046;5713;Bus5713;1015;Bus1015;99999;99999;0.039591384;0;0;0;0;0;0;0;0
2047;5272;Bus5272;1017;Bus1017;99999;99999;0.113159165;0;0;0;0;0;0;0;0
2048;2222;Bus2222;1018;Bus1018;99999;99999;5.432500368;0;0;0;0;0;0;0;0
2049;2876;Bus2876;1018;Bus1018;99999;99999;3.741929593;0;0;0;0;0;0;0;0
2050;2876;Bus2876;1018;Bus1018;99999;99999;3.720672727;0;0;0;0;0;0;0;0
2051;1257;Bus1257;1019;Bus1019;99999;99999;0.767992647;0;0;0;0;0;0;0;0
2052;3476;Bus3476;1019;Bus1019;99999;99999;1.891104528;0;0;0;0;0;0;0;0
2053;5268;Bus5268;1019;Bus1019;99999;99999;0.017933579;0;0;0;0;0;0;0;0
2054;5387;Bus5387;1019;Bus1019;99999;99999;0.70445162;0;0;0;0;0;0;0;0
2055;1257;Bus1257;1019;Bus1019;99999;99999;1.063925314;0;0;0;0;0;0;0;0
2056;1967;Bus1967;1020;Bus1020;99999;99999;1.823266411;0;0;0;0;0;0;0;0
2057;5268;Bus5268;1021;Bus1021;99999;99999;3.168686282;0;0;0;0;0;0;0;0
2058;4813;Bus4813;1022;Bus1022;99999;99999;3.614561913;0;0;0;0;0;0;0;0
2059;1762;Bus1762;1023;Bus1023;99999;99999;9.098916137;0;0;0;0;0;0;0;0
2060;4173;Bus4173;1023;Bus1023;99999;99999;10.66521051;0;0;0;0;0;0;0;0
2061;2285;Bus2285;1024;Bus1024;99999;99999;0.649619567;0;0;0;0;0;0;0;0
2062;4314;Bus4314;1024;Bus1024;99999;99999;4.804250801;0;0;0;0;0;0;0;0
2063;976;Bus976;1025;Bus1025;99999;99999;3.796647029;0;0;0;0;0;0;0;0
2064;2638;Bus2638;1025;Bus1025;99999;99999;0.147765816;0;0;0;0;0;0;0;0
2065;976;Bus976;1025;Bus1025;99999;99999;3.782208341;0;0;0;0;0;0;0;0
2066;976;Bus976;1025;Bus1025;99999;99999;3.868783252;0;0;0;0;0;0;0;0
2067;1363;Bus1363;1027;Bus1027;99999;99999;0.011344564;0;0;0;0;0;0;0;0
2068;1363;Bus1363;1026;Bus1026;99999;99999;0.011344564;0;0;0;0;0;0;0;0
2069;5421;Bus5421;1028;Bus1028;99999;99999;4.244127295;0;0;0;0;0;0;0;0
2070;5273;Bus5273;1029;Bus1029;99999;99999;1.273226841;0;0;0;0;0;0;0;0
2071;3362;Bus3362;1031;Bus1031;99999;99999;1.273226841;0;0;0;0;0;0;0;0
2072;3362;Bus3362;1030;Bus1030;99999;99999;1.923992299;0;0;0;0;0;0;0;0
2073;4534;Bus4534;1032;Bus1032;99999;99999;4.275239948;0;0;0;0;0;0;0;0
2074;2167;Bus2167;1033;Bus1033;99999;99999;0.629566006;0;0;0;0;0;0;0;0
2075;2821;Bus2821;1033;Bus1033;99999;99999;4.555358309;0;0;0;0;0;0;0;0
2076;1486;Bus1486;1035;Bus1035;99999;99999;0.202082215;0;0;0;0;0;0;0;0
2077;1486;Bus1486;1034;Bus1034;99999;99999;0.245397822;0;0;0;0;0;0;0;0
2078;4120;Bus4120;1036;Bus1036;565;621.5;1.242688178;0;0;0;0;0;0;0;0
2079;1364;Bus1364;1037;Bus1037;99999;99999;1.587952648;0;0;0;0;0;0;0;0
2080;4669;Bus4669;1038;Bus1038;99999;99999;1.591562174;0;0;0;0;0;0;0;0
2081;4669;Bus4669;1039;Bus1039;99999;99999;1.421794749;0;0;0;0;0;0;0;0
2082;4669;Bus4669;1038;Bus1038;99999;99999;1.442994155;0;0;0;0;0;0;0;0
2083;4921;Bus4921;1040;Bus1040;99999;99999;1.393490698;0;0;0;0;0;0;0;0
2084;2168;Bus2168;1041;Bus1041;99999;99999;2.641736424;0;0;0;0;0;0;0;0
