<BEGIN>
<Thermal plants>
ID;Name;Generation in time t = -1 in MW;State in t = -1. Either 1, if up, or 0, if down;Start-up trajectory (TRUE or FALSE);Shut-down trajectory (TRUE or FALSE);Number of hours (> 0) in the state of t = -1
1125;g1125;199.6045907;1;FALSE;FALSE;24;
1126;g1126;0.0;0;FALSE;FALSE;24;
1127;g1127;0.0;0;FALSE;FALSE;24;
1128;g1128;0.0;0;FALSE;FALSE;24;
1129;g1129;0.0;0;FALSE;FALSE;24;
1130;g1130;0.0;0;FALSE;FALSE;24;
1131;g1131;0.0;0;FALSE;FALSE;24;
1132;g1132;0.0;0;FALSE;FALSE;24;
1133;g1133;0.0;0;FALSE;FALSE;24;
1134;g1134;0.0;0;FALSE;FALSE;24;
1135;g1135;0.0;0;FALSE;FALSE;24;
1136;g1136;0.0;0;FALSE;FALSE;24;
1137;g1137;0.0;1;FALSE;FALSE;24;
1138;g1138;0.0;0;FALSE;FALSE;24;
1139;g1139;0.0;0;FALSE;FALSE;24;
1140;g1140;0.0;0;FALSE;FALSE;24;
1141;g1141;0.0;0;FALSE;FALSE;24;
1142;g1142;0.0;0;FALSE;FALSE;24;
1143;g1143;0.0;0;FALSE;FALSE;24;
1144;g1144;0.0;0;FALSE;FALSE;24;
1145;g1145;0.0;0;FALSE;FALSE;24;
1146;g1146;0.0;0;FALSE;FALSE;24;
1147;g1147;0.0;0;FALSE;FALSE;24;
1148;g1148;0.0;0;FALSE;FALSE;24;
1149;g1149;0.0;0;FALSE;FALSE;24;
1150;g1150;0.0;0;FALSE;FALSE;24;
1151;g1151;199.9211837;1;FALSE;FALSE;24;
1152;g1152;0.0;0;FALSE;FALSE;24;
1153;g1153;0.0;0;FALSE;FALSE;24;
1154;g1154;0.0;0;FALSE;FALSE;24;
1155;g1155;0.0;0;FALSE;FALSE;24;
1156;g1156;0.0;0;FALSE;FALSE;24;
1157;g1157;199.6546733;1;FALSE;FALSE;24;
1158;g1158;199.9386617;1;FALSE;FALSE;24;
1159;g1159;0.0;0;FALSE;FALSE;24;
1160;g1160;199.9007063;1;FALSE;FALSE;24;
1161;g1161;0.0;0;FALSE;FALSE;24;
1162;g1162;0.0;0;FALSE;FALSE;24;
1163;g1163;0.0;0;FALSE;FALSE;24;
1164;g1164;0.0;0;FALSE;FALSE;24;
1165;g1165;0.0;0;FALSE;FALSE;24;
1166;g1166;0.0;0;FALSE;FALSE;24;
1167;g1167;0.0;0;FALSE;FALSE;24;
1168;g1168;0.0;0;FALSE;FALSE;24;
1169;g1169;199.9301687;1;FALSE;FALSE;24;
1170;g1170;199.683984;1;FALSE;FALSE;24;
1171;g1171;199.9500278;1;FALSE;FALSE;24;
1172;g1172;199.8246929;1;FALSE;FALSE;24;
1173;g1173;194.5804405;1;FALSE;FALSE;24;
1174;g1174;0.0;0;FALSE;FALSE;24;
1175;g1175;0.0;0;FALSE;FALSE;24;
1176;g1176;0.0;0;FALSE;FALSE;24;
1177;g1177;0.0;0;FALSE;FALSE;24;
1178;g1178;0.0;0;FALSE;FALSE;24;
1179;g1179;0.0;0;FALSE;FALSE;24;
1180;g1180;0.0;0;FALSE;FALSE;24;
1181;g1181;0.0;0;FALSE;FALSE;24;
1182;g1182;0.0;0;FALSE;FALSE;24;
1183;g1183;199.4838136;1;FALSE;FALSE;24;
1184;g1184;0.0;0;FALSE;FALSE;24;
1185;g1185;199.9606686;1;FALSE;FALSE;24;
1186;g1186;199.9306948;1;FALSE;FALSE;24;
1187;g1187;0.0;0;FALSE;FALSE;24;
1188;g1188;0.0;0;FALSE;FALSE;24;
1189;g1189;0.0;0;FALSE;FALSE;24;
1190;g1190;0.0;0;FALSE;FALSE;24;
1191;g1191;0.0;0;FALSE;FALSE;24;
1192;g1192;0.0;0;FALSE;FALSE;24;
1193;g1193;0.0;0;FALSE;FALSE;24;
1194;g1194;0.0;0;FALSE;FALSE;24;
1195;g1195;0.0;0;FALSE;FALSE;24;
1196;g1196;0.0;0;FALSE;FALSE;24;
1197;g1197;0.0;0;FALSE;FALSE;24;
1198;g1198;0.0;0;FALSE;FALSE;24;
1199;g1199;0.0;0;FALSE;FALSE;24;
1200;g1200;0.0;0;FALSE;FALSE;24;
1201;g1201;0.0;0;FALSE;FALSE;24;
1202;g1202;0.0;0;FALSE;FALSE;24;
1203;g1203;0.0;0;FALSE;FALSE;24;
1204;g1204;0.0;0;FALSE;FALSE;24;
1205;g1205;199.3381125;1;FALSE;FALSE;24;
1206;g1206;199.1942655;1;FALSE;FALSE;24;
1207;g1207;199.6378645;1;FALSE;FALSE;24;
1208;g1208;199.5818842;1;FALSE;FALSE;24;
1209;g1209;199.5536373;1;FALSE;FALSE;24;
1210;g1210;199.6922197;1;FALSE;FALSE;24;
1211;g1211;0.0;0;FALSE;FALSE;24;
1212;g1212;199.9274042;1;FALSE;FALSE;24;
1213;g1213;0.0;0;FALSE;FALSE;24;
1214;g1214;0.0;0;FALSE;FALSE;24;
1215;g1215;0.0;0;FALSE;FALSE;24;
1216;g1216;0.0;0;FALSE;FALSE;24;
1217;g1217;0.0;0;FALSE;FALSE;24;
1218;g1218;0.0;0;FALSE;FALSE;24;
1219;g1219;0.0;0;FALSE;FALSE;24;
1220;g1220;0.0;0;FALSE;FALSE;24;
1221;g1221;0.0;0;FALSE;FALSE;24;
1222;g1222;0.0;0;FALSE;FALSE;24;
1223;g1223;0.0;0;FALSE;FALSE;24;
1224;g1224;199.9713382;1;FALSE;FALSE;24;
1225;g1225;0.0;0;FALSE;FALSE;24;
1226;g1226;0.0;0;FALSE;FALSE;24;
1227;g1227;0.0;0;FALSE;FALSE;24;
1228;g1228;799.3601171;1;FALSE;FALSE;24;
1229;g1229;0.0;0;FALSE;FALSE;24;
1230;g1230;0.0;0;FALSE;FALSE;24;
1231;g1231;0.0;0;FALSE;FALSE;24;
1232;g1232;0.0;0;FALSE;FALSE;24;
1233;g1233;0.0;0;FALSE;FALSE;24;
1234;g1234;0.0;0;FALSE;FALSE;24;
1235;g1235;0.0;0;FALSE;FALSE;24;
1236;g1236;0.0;0;FALSE;FALSE;24;
1237;g1237;0.0;0;FALSE;FALSE;24;
1238;g1238;0.0;0;FALSE;FALSE;24;
1239;g1239;195.8185017;1;FALSE;FALSE;24;
1240;g1240;0.0;0;FALSE;FALSE;24;
1241;g1241;0.0;0;FALSE;FALSE;24;
1242;g1242;0.0;0;FALSE;FALSE;24;
1243;g1243;0.0;0;FALSE;FALSE;24;
1244;g1244;0.0;0;FALSE;FALSE;24;
1245;g1245;0.0;0;FALSE;FALSE;24;
1246;g1246;0.0;0;FALSE;FALSE;24;
1247;g1247;0.0;0;FALSE;FALSE;24;
1248;g1248;0.0;0;FALSE;FALSE;24;
1249;g1249;0.0;0;FALSE;FALSE;24;
1250;g1250;0.0;0;FALSE;FALSE;24;
1251;g1251;0.0;0;FALSE;FALSE;24;
1252;g1252;0.0;0;FALSE;FALSE;24;
1253;g1253;0.0;0;FALSE;FALSE;24;
1254;g1254;0.0;0;FALSE;FALSE;24;
1255;g1255;0.0;0;FALSE;FALSE;24;
1256;g1256;0.0;0;FALSE;FALSE;24;
1257;g1257;0.0;0;FALSE;FALSE;24;
1258;g1258;0.0;0;FALSE;FALSE;24;
1259;g1259;0.0;0;FALSE;FALSE;24;
1260;g1260;0.0;0;FALSE;FALSE;24;
1261;g1261;0.0;0;FALSE;FALSE;24;
1262;g1262;0.0;0;FALSE;FALSE;24;
1263;g1263;0.0;0;FALSE;FALSE;24;
1264;g1264;0.0;0;FALSE;FALSE;24;
1265;g1265;0.0;0;FALSE;FALSE;24;
1266;g1266;0.0;0;FALSE;FALSE;24;
1267;g1267;0.0;0;FALSE;FALSE;24;
1268;g1268;199.8704573;1;FALSE;FALSE;24;
1269;g1269;0.0;0;FALSE;FALSE;24;
1270;g1270;0.0;0;FALSE;FALSE;24;
1271;g1271;0.0;0;FALSE;FALSE;24;
1272;g1272;0.0;0;FALSE;FALSE;24;
1273;g1273;0.0;0;FALSE;FALSE;24;
1274;g1274;0.0;0;FALSE;FALSE;24;
1275;g1275;0.0;0;FALSE;FALSE;24;
1276;g1276;0.0;0;FALSE;FALSE;24;
1277;g1277;0.0;0;FALSE;FALSE;24;
1278;g1278;0.0;0;FALSE;FALSE;24;
1279;g1279;1197.287451;1;FALSE;FALSE;24;
1280;g1280;0.0;0;FALSE;FALSE;24;
1281;g1281;0.0;0;FALSE;FALSE;24;
1282;g1282;0.0;0;FALSE;FALSE;24;
1283;g1283;199.8710913;1;FALSE;FALSE;24;
1284;g1284;0.0;0;FALSE;FALSE;24;
1285;g1285;0.0;0;FALSE;FALSE;24;
1286;g1286;0.0;0;FALSE;FALSE;24;
1287;g1287;0.0;0;FALSE;FALSE;24;
1288;g1288;0.0;0;FALSE;FALSE;24;
1289;g1289;0.0;0;FALSE;FALSE;24;
1290;g1290;0.0;0;FALSE;FALSE;24;
1291;g1291;0.0;0;FALSE;FALSE;24;
1292;g1292;0.0;0;FALSE;FALSE;24;
1293;g1293;0.0;0;FALSE;FALSE;24;
1294;g1294;0.0;0;FALSE;FALSE;24;
1295;g1295;0.0;0;FALSE;FALSE;24;
1296;g1296;0.0;0;FALSE;FALSE;24;
1297;g1297;0.0;0;FALSE;FALSE;24;
1298;g1298;0.0;0;FALSE;FALSE;24;
1299;g1299;199.6210553;1;FALSE;FALSE;24;
1300;g1300;199.7362908;1;FALSE;FALSE;24;
1301;g1301;199.6949064;1;FALSE;FALSE;24;
1302;g1302;199.6531409;1;FALSE;FALSE;24;
1303;g1303;199.6220964;1;FALSE;FALSE;24;
1304;g1304;199.5445183;1;FALSE;FALSE;24;
1305;g1305;0.0;0;FALSE;FALSE;24;
1306;g1306;0.0;0;FALSE;FALSE;24;
1307;g1307;198.7436494;1;FALSE;FALSE;24;
1308;g1308;0.0;0;FALSE;FALSE;24;
1309;g1309;0.0;0;FALSE;FALSE;24;
1310;g1310;0.0;0;FALSE;FALSE;24;
1311;g1311;0.0;0;FALSE;FALSE;24;
1312;g1312;0.0;0;FALSE;FALSE;24;
1313;g1313;0.0;0;FALSE;FALSE;24;
1314;g1314;0.0;0;FALSE;FALSE;24;
1315;g1315;0.0;0;FALSE;FALSE;24;
1316;g1316;0.0;0;FALSE;FALSE;24;
1317;g1317;0.0;0;FALSE;FALSE;24;
1318;g1318;0.0;0;FALSE;FALSE;24;
1319;g1319;0.0;0;FALSE;FALSE;24;
1320;g1320;0.0;0;FALSE;FALSE;24;
1321;g1321;0.0;0;FALSE;FALSE;24;
1322;g1322;0.0;0;FALSE;FALSE;24;
1323;g1323;0.0;0;FALSE;FALSE;24;
1324;g1324;0.0;0;FALSE;FALSE;24;
1325;g1325;0.0;0;FALSE;FALSE;24;
1326;g1326;0.0;0;FALSE;FALSE;24;
1327;g1327;0.0;0;FALSE;FALSE;24;
1328;g1328;0.0;0;FALSE;FALSE;24;
1329;g1329;0.0;0;FALSE;FALSE;24;
1330;g1330;199.7233858;1;FALSE;FALSE;24;
1331;g1331;0.0;0;FALSE;FALSE;24;
1332;g1332;0.0;0;FALSE;FALSE;24;
1333;g1333;0.0;0;FALSE;FALSE;24;
1334;g1334;0.0;0;FALSE;FALSE;24;
1335;g1335;0.0;0;FALSE;FALSE;24;
1336;g1336;0.0;0;FALSE;FALSE;24;
1337;g1337;199.5395279;1;FALSE;FALSE;24;
1338;g1338;199.4258135;1;FALSE;FALSE;24;
1339;g1339;0.0;0;FALSE;FALSE;24;
1340;g1340;0.0;0;FALSE;FALSE;24;
1341;g1341;0.0;0;FALSE;FALSE;24;
1342;g1342;0.0;0;FALSE;FALSE;24;
1343;g1343;0.0;0;FALSE;FALSE;24;
1344;g1344;0.0;0;FALSE;FALSE;24;
1345;g1345;0.0;0;FALSE;FALSE;24;
1346;g1346;0.0;0;FALSE;FALSE;24;
1347;g1347;199.6476857;1;FALSE;FALSE;24;
1348;g1348;199.5643048;1;FALSE;FALSE;24;
1349;g1349;0.0;0;FALSE;FALSE;24;
1350;g1350;197.415515;1;FALSE;FALSE;24;
1351;g1351;0.0;0;FALSE;FALSE;24;
1352;g1352;199.5759685;1;FALSE;FALSE;24;
1353;g1353;0.0;0;FALSE;FALSE;24;
1354;g1354;0.0;0;FALSE;FALSE;24;
1355;g1355;0.0;0;FALSE;FALSE;24;
1356;g1356;198.2800561;1;FALSE;FALSE;24;
1357;g1357;199.6091905;1;FALSE;FALSE;24;
1358;g1358;199.6145528;1;FALSE;FALSE;24;
1359;g1359;0.0;0;FALSE;FALSE;24;
1360;g1360;0.0;0;FALSE;FALSE;24;
1361;g1361;0.0;0;FALSE;FALSE;24;
1362;g1362;0.0;0;FALSE;FALSE;24;
1363;g1363;0.0;0;FALSE;FALSE;24;
1364;g1364;798.9964519;1;FALSE;FALSE;24;
1365;g1365;0.0;0;FALSE;FALSE;24;
1366;g1366;0.0;0;FALSE;FALSE;24;
1367;g1367;199.9580625;1;FALSE;FALSE;24;
1368;g1368;199.5072927;1;FALSE;FALSE;24;
1369;g1369;199.3046303;1;FALSE;FALSE;24;
1370;g1370;0.0;0;FALSE;FALSE;24;
1371;g1371;199.5099215;1;FALSE;FALSE;24;
1372;g1372;199.6108939;1;FALSE;FALSE;24;
1373;g1373;199.7069932;1;FALSE;FALSE;24;
1374;g1374;0.0;0;FALSE;FALSE;24;
1375;g1375;0.0;0;FALSE;FALSE;24;
1376;g1376;0.0;0;FALSE;FALSE;24;
1377;g1377;0.0;0;FALSE;FALSE;24;
1378;g1378;0.0;0;FALSE;FALSE;24;
1379;g1379;199.5872502;1;FALSE;FALSE;24;
1380;g1380;199.6388404;1;FALSE;FALSE;24;
1381;g1381;199.8801412;1;FALSE;FALSE;24;
1382;g1382;0.0;0;FALSE;FALSE;24;
1383;g1383;0.0;0;FALSE;FALSE;24;
1384;g1384;0.0;0;FALSE;FALSE;24;
1385;g1385;0.0;0;FALSE;FALSE;24;
1386;g1386;0.0;0;FALSE;FALSE;24;
1387;g1387;0.0;0;FALSE;FALSE;24;
1388;g1388;0.0;0;FALSE;FALSE;24;
1389;g1389;0.0;0;FALSE;FALSE;24;
1390;g1390;0.0;0;FALSE;FALSE;24;
1391;g1391;0.0;0;FALSE;FALSE;24;
1392;g1392;0.0;0;FALSE;FALSE;24;
1393;g1393;0.0;0;FALSE;FALSE;24;
1394;g1394;0.0;0;FALSE;FALSE;24;
1395;g1395;0.0;0;FALSE;FALSE;24;
1396;g1396;0.0;0;FALSE;FALSE;24;
1397;g1397;199.5217731;1;FALSE;FALSE;24;
1398;g1398;199.9049157;1;FALSE;FALSE;24;
1399;g1399;199.675486;1;FALSE;FALSE;24;
1400;g1400;199.5719575;1;FALSE;FALSE;24;
1401;g1401;0.0;0;FALSE;FALSE;24;
1402;g1402;198.7980866;1;FALSE;FALSE;24;
1403;g1403;0.0;0;FALSE;FALSE;24;
1404;g1404;0.0;0;FALSE;FALSE;24;
1405;g1405;0.0;0;FALSE;FALSE;24;
1406;g1406;0.0;0;FALSE;FALSE;24;
1407;g1407;197.9026135;1;FALSE;FALSE;24;
1408;g1408;0.0;0;FALSE;FALSE;24;
1409;g1409;0.0;0;FALSE;FALSE;24;
1410;g1410;0.0;0;FALSE;FALSE;24;
1411;g1411;0.0;0;FALSE;FALSE;24;
1412;g1412;0.0;0;FALSE;FALSE;24;
1413;g1413;0.0;0;FALSE;FALSE;24;
1414;g1414;0.0;0;FALSE;FALSE;24;
1415;g1415;0.0;0;FALSE;FALSE;24;
1416;g1416;0.0;0;FALSE;FALSE;24;
1417;g1417;0.0;0;FALSE;FALSE;24;
1418;g1418;0.0;0;FALSE;FALSE;24;
1419;g1419;0.0;0;FALSE;FALSE;24;
1420;g1420;0.0;0;FALSE;FALSE;24;
1421;g1421;0.0;0;FALSE;FALSE;24;
1422;g1422;0.0;0;FALSE;FALSE;24;
1423;g1423;0.0;0;FALSE;FALSE;24;
1424;g1424;0.0;0;FALSE;FALSE;24;
1425;g1425;0.0;0;FALSE;FALSE;24;
1426;g1426;0.0;0;FALSE;FALSE;24;
1427;g1427;0.0;0;FALSE;FALSE;24;
1428;g1428;0.0;0;FALSE;FALSE;24;
1429;g1429;0.0;0;FALSE;FALSE;24;
1430;g1430;0.0;0;FALSE;FALSE;24;
1431;g1431;0.0;0;FALSE;FALSE;24;
1432;g1432;0.0;0;FALSE;FALSE;24;
1433;g1433;0.0;0;FALSE;FALSE;24;
1434;g1434;0.0;0;FALSE;FALSE;24;
1435;g1435;0.0;0;FALSE;FALSE;24;
1436;g1436;0.0;0;FALSE;FALSE;24;
1437;g1437;0.0;0;FALSE;FALSE;24;
1438;g1438;0.0;0;FALSE;FALSE;24;
1439;g1439;0.0;0;FALSE;FALSE;24;
1440;g1440;0.0;0;FALSE;FALSE;24;
1441;g1441;0.0;0;FALSE;FALSE;24;
1442;g1442;0.0;0;FALSE;FALSE;24;
1443;g1443;0.0;0;FALSE;FALSE;24;
1444;g1444;0.0;0;FALSE;FALSE;24;
1445;g1445;0.0;0;FALSE;FALSE;24;
1446;g1446;0.0;0;FALSE;FALSE;24;
1447;g1447;1400.0;1;FALSE;FALSE;24;
1448;g1448;0.0;0;FALSE;FALSE;24;
1449;g1449;0.0;0;FALSE;FALSE;24;
1450;g1450;0.0;0;FALSE;FALSE;24;
1451;g1451;199.614866;1;FALSE;FALSE;24;
1452;g1452;0.0;0;FALSE;FALSE;24;
1453;g1453;0.0;0;FALSE;FALSE;24;
1454;g1454;0.0;0;FALSE;FALSE;24;
1455;g1455;0.0;0;FALSE;FALSE;24;
1456;g1456;0.0;0;FALSE;FALSE;24;
1457;g1457;0.0;0;FALSE;FALSE;24;
1458;g1458;0.0;0;FALSE;FALSE;24;
1459;g1459;0.0;0;FALSE;FALSE;24;
1460;g1460;0.0;0;FALSE;FALSE;24;
1461;g1461;0.0;0;FALSE;FALSE;24;
1462;g1462;198.7789488;1;FALSE;FALSE;24;
1463;g1463;0.0;0;FALSE;FALSE;24;
1464;g1464;0.0;0;FALSE;FALSE;24;
1465;g1465;0.0;0;FALSE;FALSE;24;
1466;g1466;0.0;0;FALSE;FALSE;24;
1467;g1467;0.0;0;FALSE;FALSE;24;
1468;g1468;0.0;0;FALSE;FALSE;24;
1469;g1469;0.0;0;FALSE;FALSE;24;
1470;g1470;0.0;0;FALSE;FALSE;24;
1471;g1471;0.0;0;FALSE;FALSE;24;
1472;g1472;0.0;0;FALSE;FALSE;24;
1473;g1473;0.0;0;FALSE;FALSE;24;
1474;g1474;0.0;0;FALSE;FALSE;24;
1475;g1475;0.0;0;FALSE;FALSE;24;
1476;g1476;0.0;0;FALSE;FALSE;24;
1477;g1477;0.0;0;FALSE;FALSE;24;
1478;g1478;0.0;0;FALSE;FALSE;24;
1479;g1479;0.0;0;FALSE;FALSE;24;
1480;g1480;0.0;0;FALSE;FALSE;24;
1481;g1481;0.0;0;FALSE;FALSE;24;
1482;g1482;0.0;0;FALSE;FALSE;24;
1483;g1483;0.0;0;FALSE;FALSE;24;
1484;g1484;0.0;0;FALSE;FALSE;24;
1485;g1485;0.0;0;FALSE;FALSE;24;
1486;g1486;0.0;0;FALSE;FALSE;24;
1487;g1487;0.0;0;FALSE;FALSE;24;
1488;g1488;0.0;0;FALSE;FALSE;24;
1489;g1489;0.0;0;FALSE;FALSE;24;
1490;g1490;0.0;0;FALSE;FALSE;24;
1491;g1491;0.0;0;FALSE;FALSE;24;
1492;g1492;0.0;0;FALSE;FALSE;24;
1493;g1493;0.0;0;FALSE;FALSE;24;
1494;g1494;0.0;0;FALSE;FALSE;24;
1495;g1495;0.0;0;FALSE;FALSE;24;
1496;g1496;0.0;0;FALSE;FALSE;24;
1497;g1497;199.9335229;1;FALSE;FALSE;24;
1498;g1498;0.0;0;FALSE;FALSE;24;
1499;g1499;199.8660124;1;FALSE;FALSE;24;
1500;g1500;199.915595;1;FALSE;FALSE;24;
1501;g1501;199.6955316;1;FALSE;FALSE;24;
1502;g1502;199.9055914;1;FALSE;FALSE;24;
1503;g1503;199.6751357;1;FALSE;FALSE;24;
1504;g1504;199.981909;1;FALSE;FALSE;24;
1505;g1505;0.0;0;FALSE;FALSE;24;
1506;g1506;0.0;0;FALSE;FALSE;24;
1507;g1507;0.0;0;FALSE;FALSE;24;
1508;g1508;0.0;0;FALSE;FALSE;24;
1509;g1509;0.0;0;FALSE;FALSE;24;
1510;g1510;0.0;0;FALSE;FALSE;24;
1511;g1511;0.0;0;FALSE;FALSE;24;
1512;g1512;0.0;0;FALSE;FALSE;24;
1513;g1513;0.0;0;FALSE;FALSE;24;
1514;g1514;0.0;0;FALSE;FALSE;24;
1515;g1515;0.0;0;FALSE;FALSE;24;
1516;g1516;0.0;0;FALSE;FALSE;24;
1517;g1517;0.0;0;FALSE;FALSE;24;
1518;g1518;0.0;0;FALSE;FALSE;24;
1519;g1519;0.0;0;FALSE;FALSE;24;
1520;g1520;0.0;0;FALSE;FALSE;24;
1521;g1521;199.6715489;1;FALSE;FALSE;24;
1522;g1522;0.0;0;FALSE;FALSE;24;
1523;g1523;0.0;0;FALSE;FALSE;24;
1524;g1524;0.0;0;FALSE;FALSE;24;
1525;g1525;0.0;0;FALSE;FALSE;24;
1526;g1526;0.0;0;FALSE;FALSE;24;
1527;g1527;0.0;0;FALSE;FALSE;24;
1528;g1528;0.0;0;FALSE;FALSE;24;
1529;g1529;0.0;0;FALSE;FALSE;24;
1530;g1530;199.5461267;1;FALSE;FALSE;24;
1531;g1531;0.0;0;FALSE;FALSE;24;
1532;g1532;199.8130609;1;FALSE;FALSE;24;
1533;g1533;0.0;0;FALSE;FALSE;24;
1534;g1534;0.0;0;FALSE;FALSE;24;
1535;g1535;0.0;0;FALSE;FALSE;24;
1536;g1536;0.0;0;FALSE;FALSE;24;
1537;g1537;0.0;0;FALSE;FALSE;24;
1538;g1538;0.0;0;FALSE;FALSE;24;
1539;g1539;0.0;0;FALSE;FALSE;24;
1540;g1540;0.0;0;FALSE;FALSE;24;
1541;g1541;0.0;0;FALSE;FALSE;24;
1542;g1542;0.0;0;FALSE;FALSE;24;
1543;g1543;0.0;0;FALSE;FALSE;24;
1544;g1544;0.0;0;FALSE;FALSE;24;
1545;g1545;0.0;0;FALSE;FALSE;24;
1546;g1546;799.3350654;1;FALSE;FALSE;24;
1547;g1547;0.0;0;FALSE;FALSE;24;
1548;g1548;0.0;0;FALSE;FALSE;24;
1549;g1549;0.0;0;FALSE;FALSE;24;
1550;g1550;196.307049;1;FALSE;FALSE;24;
1551;g1551;0.0;0;FALSE;FALSE;24;
1552;g1552;0.0;0;FALSE;FALSE;24;
1553;g1553;0.0;0;FALSE;FALSE;24;
1554;g1554;0.0;0;FALSE;FALSE;24;
1555;g1555;0.0;0;FALSE;FALSE;24;
1556;g1556;0.0;0;FALSE;FALSE;24;
1557;g1557;0.0;0;FALSE;FALSE;24;
1558;g1558;0.0;0;FALSE;FALSE;24;
1559;g1559;0.0;0;FALSE;FALSE;24;
1560;g1560;0.0;0;FALSE;FALSE;24;
1561;g1561;0.0;0;FALSE;FALSE;24;
1562;g1562;0.0;0;FALSE;FALSE;24;
1563;g1563;0.0;0;FALSE;FALSE;24;
1564;g1564;0.0;0;FALSE;FALSE;24;
1565;g1565;197.3612717;1;FALSE;FALSE;24;
1566;g1566;0.0;0;FALSE;FALSE;24;
1567;g1567;0.0;0;FALSE;FALSE;24;
1568;g1568;0.0;0;FALSE;FALSE;24;
1569;g1569;0.0;0;FALSE;FALSE;24;
1570;g1570;0.0;0;FALSE;FALSE;24;
1571;g1571;0.0;0;FALSE;FALSE;24;
1572;g1572;0.0;0;FALSE;FALSE;24;
1573;g1573;0.0;0;FALSE;FALSE;24;
1574;g1574;197.8929779;1;FALSE;FALSE;24;
1575;g1575;0.0;0;FALSE;FALSE;24;
1576;g1576;0.0;0;FALSE;FALSE;24;
1577;g1577;0.0;0;FALSE;FALSE;24;
1578;g1578;0.0;0;FALSE;FALSE;24;
1579;g1579;0.0;0;FALSE;FALSE;24;
1580;g1580;0.0;0;FALSE;FALSE;24;
1581;g1581;0.0;0;FALSE;FALSE;24;
1582;g1582;0.0;0;FALSE;FALSE;24;
1583;g1583;0.0;0;FALSE;FALSE;24;
1584;g1584;199.546237;1;FALSE;FALSE;24;
1585;g1585;0.0;0;FALSE;FALSE;24;
1586;g1586;0.0;0;FALSE;FALSE;24;
1587;g1587;799.3129723;1;FALSE;FALSE;24;
1588;g1588;0.0;0;FALSE;FALSE;24;
1589;g1589;199.6005782;1;FALSE;FALSE;24;
1590;g1590;199.4333148;1;FALSE;FALSE;24;
1591;g1591;199.4783204;1;FALSE;FALSE;24;
1592;g1592;199.4259546;1;FALSE;FALSE;24;
1593;g1593;199.5824132;1;FALSE;FALSE;24;
1594;g1594;199.6392142;1;FALSE;FALSE;24;
1595;g1595;0.0;0;FALSE;FALSE;24;
1596;g1596;0.0;0;FALSE;FALSE;24;
1597;g1597;0.0;0;FALSE;FALSE;24;
1598;g1598;199.9392464;1;FALSE;FALSE;24;
1599;g1599;199.9403032;1;FALSE;FALSE;24;
1600;g1600;0.0;0;FALSE;FALSE;24;
1601;g1601;0.0;0;FALSE;FALSE;24;
1602;g1602;0.0;0;FALSE;FALSE;24;
1603;g1603;0.0;0;FALSE;FALSE;24;
1604;g1604;0.0;0;FALSE;FALSE;24;
1605;g1605;0.0;0;FALSE;FALSE;24;
1606;g1606;199.673663;1;FALSE;FALSE;24;
1607;g1607;0.0;0;FALSE;FALSE;24;
1608;g1608;0.0;0;FALSE;FALSE;24;
1609;g1609;0.0;0;FALSE;FALSE;24;
1610;g1610;199.9027872;1;FALSE;FALSE;24;
1611;g1611;0.0;0;FALSE;FALSE;24;
1612;g1612;199.58035;1;FALSE;FALSE;24;
1613;g1613;199.9201823;1;FALSE;FALSE;24;
1614;g1614;0.0;0;FALSE;FALSE;24;
1615;g1615;0.0;0;FALSE;FALSE;24;
1616;g1616;0.0;0;FALSE;FALSE;24;
1617;g1617;0.0;0;FALSE;FALSE;24;
1618;g1618;0.0;0;FALSE;FALSE;24;
1619;g1619;0.0;0;FALSE;FALSE;24;
1620;g1620;0.0;0;FALSE;FALSE;24;
1621;g1621;0.0;1;FALSE;FALSE;24;
1622;g1622;0.0;0;FALSE;FALSE;24;
1623;g1623;0.0;0;FALSE;FALSE;24;
1624;g1624;0.0;0;FALSE;FALSE;24;
1625;g1625;0.0;0;FALSE;FALSE;24;
1626;g1626;0.0;0;FALSE;FALSE;24;
1627;g1627;0.0;0;FALSE;FALSE;24;
1628;g1628;0.0;0;FALSE;FALSE;24;
1629;g1629;199.3146365;1;FALSE;FALSE;24;
1630;g1630;0.0;0;FALSE;FALSE;24;
1631;g1631;0.0;0;FALSE;FALSE;24;
1632;g1632;0.0;0;FALSE;FALSE;24;
1633;g1633;199.3629903;1;FALSE;FALSE;24;
1634;g1634;0.0;0;FALSE;FALSE;24;
1635;g1635;0.0;0;FALSE;FALSE;24;
1636;g1636;0.0;0;FALSE;FALSE;24;
1637;g1637;0.0;0;FALSE;FALSE;24;
1638;g1638;0.0;0;FALSE;FALSE;24;
1639;g1639;0.0;0;FALSE;FALSE;24;
1640;g1640;0.0;0;FALSE;FALSE;24;
1641;g1641;0.0;0;FALSE;FALSE;24;
1642;g1642;0.0;0;FALSE;FALSE;24;
1643;g1643;0.0;0;FALSE;FALSE;24;
1644;g1644;199.5654026;1;FALSE;FALSE;24;
1645;g1645;0.0;0;FALSE;FALSE;24;
1646;g1646;199.6915392;1;FALSE;FALSE;24;
1647;g1647;0.0;0;FALSE;FALSE;24;
1648;g1648;199.4920142;1;FALSE;FALSE;24;
1649;g1649;0.0;0;FALSE;FALSE;24;
1650;g1650;199.4692762;1;FALSE;FALSE;24;
1651;g1651;0.0;0;FALSE;FALSE;24;
